"Order Items: Product ID","Order Items: Variation ID","Order Items: SKU","Order Items: Product Name","Order Items: Quantity","Order Items: Total"
"2890","","305","F-00758","5","300"
"2657","","72","F-00484","5","150"
"3390","","805","F-00765","5","450"
"2666","","81","F-00403","10","300"
"2684","","99","F-00886","10","600"
"2699","","114","F-00368","10","300"
"2755","","170","F-00531","10","600"
"2801","","216","F-00396XX","10","1200"
"2857","","272","F-00441","20","1800"
"2868","","283","F-01179M","10","900"
"2959","","374","F-00783","20","1800"
"2982","","397","F-00652","20","1800"
"3001","","416","F-00238","20","1800"
"3097","","512","F-00764","10","900"
"3135","","550","F-00653","20","1800"
"3141","","556","F-00031","10","600"
"3233","","648","F-00141","10","600"
"3284","","699","F-01138","10","900"
"3321","","736","F-00101","10","600"
"3390","","805","F-00765","10","900"
"3391","","806","F-00128","10","900"
"3509","","924","F-00980","10","600"
"3499","","914","F-01066","5","450"
"3642","","1057","F-00737","10","900"
"3645","","1060","F-00444M","10","900"
"2899","","314","F-00028X","5","600"
"2979","","394","F-01158","5","300"
"3150","","565","F-00488","5","450"
"3149","","564","F-00604","2","180"
"3110","","525","F-00724","5","450"
"3168","","583","F-00411","5","450"
"3250","","665","F-00371M","5","450"
"3414","","829","F-00375","5","450"
"3485","","900","F-00729","5","450"
"3566","","981","F-00800","5","450"
"3500","","915","F-01069","5","450.00"
"3303","","718","F-00839X","5","600"
"3317","","732","F-00986X","5","600"
"3295","","710","F-01176","5","450"
"3335","","750","F-00698X","4","480"
"3354","","769","F-00624X","3","360"
"3359","","774","F-00825","2","180"
"3261","","676","F-00380","5","450"
"3298","","713","F-01019","3","270"
"3451","","866","F-00022","4","360"
"2667","","82","F-00600","8","240"
"3436","","851","F-00479","10","600"
"2721","","136","F-00887","20","600"
"3248","","663","F-00206","6","360"
"2657","","72","F-00484","4","120"
"3549","","964","F-00539M","4","360"
"3127","","542","F-00243M","4","360"
"3623","","1038","F-00902X","5","600"
"3445","","860","F-00589A","4","360"
"3450","","865","F-00754","3","270"
"2682","","97","F-01105","4","120"
"2721","","136","F-00887","4","120"
"2891","","306","F-01065","4","240"
"2943","","358","F-00233X","4","480"
"2946","","361","F-00965X","4","480"
"2980","","395","F-00095M","4","360"
"3058","","473","F-00014X","4","480"
"2978","","393","F-00048","4","240"
"2959","","374","F-00783","4","360"
"3028","","443","F-00231","4","360"
"3163","","578","F-00253X","4","360"
"3136","","551","F-01175","4","360"
"3137","","552","F-00126","4","360"
"3127","","542","F-00243M","4","360"
"3113","","528","F-00199","4","240"
"3265","","680","F-00262M","4","360"
"3444","","859","F-00378","4","360"
"3445","","860","F-00589A","4","360"
"3006","","421","F-01039","10","900"
"3266","","681","F-00592","20","1800"
"3826","","1100","F-00988","20","1800"
"3816","","1090","F-00988X","6","720"
"2997","","412","F-00387","5","300"
"3471","","886","F-00814","10","900"
"3398","","813","F-00814X","10","1200"
"3252","","667","F-00923","20","1800"
"3193","","608","F-00923X","5","600"
"3464","","879","F-00749","10","900"
"3378","","793","F-00749Х","6","720"
"3474","","889","F-00706","6","540"
"3384","","799","F-00706X","2","240"
"3647","","1062","F-00678","4","360"
"3618","","1033","F-00678X","2","240"
"2875","","290","F-00195","10","600"
"3545","","960","F-00062M","10","900"
"3514","","929","F-00062X","6","720"
"2674","","89","F-01052","20","600"
"3338","","753","F-00265","5","450"
"3304","","719","F-00265X","5","600"
"3345","","760","F-00267","5","450"
"3310","","725","F-00267X","5","450"
"3218","","633","F-00813X","6","720"
"3485","","900","F-00729","5","450"
"3827","","1101","F-00451","10","900"
"3817","","1091","F-00451X","4","480"
"3403","","818","F-00960","20","1800.00"
"2646","","61","F-00561X","4","240"
"2648","","63","F-00657","4","120"
"2647","","62","F-00136","4","120"
"2658","","73","F-00459","6","360"
"2666","","81","F-00403","10","300"
"2642","","57","F-00403X","5","300"
"2716","","131","F-00063","5","150"
"2707","","122","F-00063X","5","300"
"2897","","312","F-00820","5","300"
"2896","","311","F-00837","5","300"
"2898","","313","F-00927","5","300"
"2959","","374","F-00783","10","900"
"3036","","451","F-00407","20","1800"
"3042","","457","F-00234","4","360"
"2947","","362","F-00234X","2","240"
"3086","","501","F-00714X","4","480"
"3138","","553","F-00448","6","540"
"3072","","487","F-00448X","2","240"
"3147","","562","F-00281","6","540"
"3071","","486","F-00281X","2","240"
"3155","","570","F-00094M","4","360"
"3156","","571","F-00524X","4","360"
"3160","","575","F-00106","4","360"
"3077","","492","F-00106X","2","240"
"3176","","591","F-00293","4","360"
"3084","","499","F-00293X","2","240"
"3296","","711","F-00930","6","540"
"3228","","643","F-00930X","2","240"
"3321","","736","F-00101","5","300"
"3322","","737","F-00408","5","300"
"3338","","753","F-00265","4","360"
"3304","","719","F-00265X","2","240"
"3355","","770","F-00872X","2","240"
"3357","","772","F-00671","4","360"
"3361","","776","F-01054","2","180"
"3360","","775","F-00986","2","180"
"3358","","773","F-00752XX","4","480"
"3359","","774","F-00825","2","180"
"3383","","798","F-00270AX","2","240"
"3408","","823","F-00540","2","180"
"3343","","758","F-00540X","2","240"
"3306","","721","F-00540XX","2","240"
"3417","","832","F-00872","2","180"
"3419","","834","F-00751","2","180"
"3416","","831","F-00624","2","180"
"3418","","833","F-00951","2","180"
"3356","","771","F-00951X","2","240"
"3473","","888","F-00709","2","180"
"3481","","896","F-00286","2","180"
"3482","","897","F-00750","2","180"
"3483","","898","F-00752","2","180"
"3540","","955","F-00755X","3","360"
"3510","","925","F-00755XX","3","360"
"3541","","956","F-01030XX","2","240"
"3544","","959","F-00062","2","120"
"3545","","960","F-00062M","2","180"
"3514","","929","F-00062X","2","240"
"3497","","912","F-00062XX","2","240"
"3583","","998","F-00374","2","180"
"3582","","997","F-00755","2","180"
"3585","","1000","F-01104XX","2","240"
"3611","","1026","F-00910","2","180"
"3594","","1009","F-00910X","2","240"
"2719","","134","F-00663","50","1500"
"2662","","77","F-00111","30","900"
"2650","","65","F-00395","10","300"
"2657","","72","F-00484","20","600"
"2998","","413","F-00387M","10","600"
"3484","","899","F-00113","10","600"
"3805","","1079","F-00742","10","900"
"2853","","268","F-00028XX","10","1200"
"2865","","280","F-00012M","10","900"
"2899","","314","F-00028X","10","1200"
"2902","","317","F-00651X","10","1200"
"3024","","439","F-01009","10","900"
"3045","","460","F-00712","10","900"
"3058","","473","F-00014X","10","1200"
"3114","","529","F-00245M","10","900"
"3179","","594","F-00714","10","900"
"3230","","645","F-01019X","10","1200"
"3273","","688","F-00447","10","900"
"3289","","704","F-00259M","20","1800"
"3297","","712","F-00990","10","900"
"3315","","730","F-00671X","10","1200"
"3415","","830","F-00766","10","900"
"3445","","860","F-00589A","10","900"
"3549","","964","F-00539M","10","900"
"2639","","54","F-00484X","5","300"
"2715","","130","F-00138","5","300"
"2938","","353","F-01009X","6","720"
"2966","","381","F-00237","6","540"
"3022","","437","F-00668","6","540"
"3291","","706","F-00832","6","540"
"3223","","638","F-00832X","6","720"
"2589","","4","F-00608","4","240"
"2590","","5","F-00102","4","360"
"2592","","7","F-00726","4","360"
"2593","","8","F-00372","4","360"
"2595","","10","F-00432","4","240"
"2598","","13","F-00365","4","120"
"2599","","14","F-00052","4","120"
"2600","","15","F-00149","4","240"
"2605","","20","F-00976","4","120"
"2608","","23","F-00556","4","240"
"2609","","24","F-00356","4","240"
"2611","","26","F-00473","4","120"
"2612","","27","F-00154","4","120"
"2613","","28","F-00465","4","240"
"2616","","31","F-00687","4","360"
"2617","","32","F-00781X","4","240"
"2620","","35","F-00182","4","120"
"2639","","54","F-00484X","4","240"
"2644","","59","F-00779X","4","240"
"2646","","61","F-00561X","4","240"
"2655","","70","F-00307","4","240"
"2656","","71","F-00313","4","120"
"2657","","72","F-00484","50","1500"
"2658","","73","F-00459","10","600"
"2677","","92","F-00040","4","120"
"2682","","97","F-01105","4","120"
"2684","","99","F-00886","4","240"
"2687","","102","F-00607","4","120"
"2688","","103","F-00144","4","240"
"2697","","112","F-00895","4","120"
"2698","","113","F-00868","4","120"
"2706","","121","F-00915","4","240"
"2715","","130","F-00138","4","240"
"2722","","137","F-00978","10","300"
"2727","","142","F-00058","4","120"
"2728","","143","F-00217","4","360"
"2732","","147","F-00640","10","600"
"2730","","145","F-00502","10","600"
"2735","","150","F-00216","4","360"
"2737","","152","F-01167","4","240"
"2740","","155","F-00100","10","600"
"2744","","159","F-00667X","4","360"
"2750","","165","F-00547X","4","480"
"2758","","173","F-00605","4","240"
"2759","","174","F-00547","4","360"
"2761","","176","F-00494XX","4","480"
"2765","","180","F-00796X","4","480"
"2764","","179","F-00284X","4","480"
"2768","","183","F-00381X","4","480"
"2772","","187","F-00948X","4","480"
"2773","","188","F-00494X","4","480"
"2774","","189","F-00670AX","4","480"
"2775","","190","F-00220X","4","480"
"2782","","197","F-00797X","4","480"
"2785","","200","F-00284","4","360"
"2790","","205","F-00759","4","240"
"2794","","209","F-00796","4","360"
"2797","","212","F-00035XX","4","480"
"2800","","215","F-00024XX","4","480"
"2812","","227","F-00494","4","360"
"2813","","228","F-00670A","4","480"
"2814","","229","F-00220","4","360"
"2832","","247","F-00739X","4","480"
"2842","","257","F-00402X","4","480"
"2844","","259","F-00225X","4","480"
"2853","","268","F-00028XX","4","480"
"2858","","273","F-00642","4","360"
"2855","","270","F-00018","4","360"
"2869","","284","F-00194","4","240"
"2872","","287","F-00226XX","4","480"
"2877","","292","F-00499","4","360"
"2878","","293","F-00090XX","4","480"
"2879","","294","F-00224","4","360"
"2896","","311","F-00837","4","240"
"2899","","314","F-00028X","4","480"
"2900","","315","F-00285X","4","480"
"2904","","319","F-00831X","4","480"
"2905","","320","F-00198X","4","480"
"2909","","324","F-01021X","4","480"
"2918","","333","F-00830X","4","480"
"2921","","336","F-00612X","4","480"
"2929","","344","F-01092X","4","480"
"2933","","348","F-00228X","4","480"
"2940","","355","F-00917X","4","480"
"2945","","360","F-00426X","4","480"
"2947","","362","F-00234X","4","480"
"2952","","367","F-01157","10","600"
"2953","","368","F-00089","6","360"
"2955","","370","F-00285","4","360"
"2959","","374","F-00783","4","360"
"2963","","378","F-00198","4","360"
"2973","","388","F-00966","6","540"
"2988","","403","F-00227","4","480"
"3010","","425","F-00090","4","360"
"3026","","441","F-01117","4","360"
"3037","","452","F-00426","4","360"
"3039","","454","F-00818","4","360"
"3042","","457","F-00234","4","360"
"3045","","460","F-00712","4","360"
"3055","","470","F-00423X","4","480"
"3056","","471","F-00071X","4","480"
"3072","","487","F-00448X","4","480"
"3076","","491","F-00094X","4","480"
"3078","","493","F-00935X","4","480"
"3079","","494","F-00288X","4","480"
"3081","","496","F-00534X","4","480"
"3085","","500","F-00518X","4","480"
"3087","","502","F-00377X","4","480"
"3120","","535","F-00423","4","360"
"3122","","537","F-00071","4","360"
"3143","","558","F-01046","4","360"
"3146","","561","F-00244","4","360"
"3155","","570","F-00094M","4","360"
"3167","","582","F-00534M","4","360"
"3184","","599","F-00282","4","360"
"3192","","607","F-00541X","6","720"
"3195","","610","F-00251","4","360"
"3199","","614","F-00380X","4","480"
"3203","","618","F-00254M","4","480"
"3215","","630","F-00952X","4","480"
"3220","","635","F-01138X","4","480"
"3221","","636","F-00247","4","360"
"3227","","642","F-01176X","4","480"
"3232","","647","F-00826X","4","480"
"3253","","668","F-01170","4","360"
"3261","","676","F-00380","4","360"
"3264","","679","F-00262","4","360"
"3269","","684","F-00934","4","360"
"3279","","694","F-00952","4","360"
"3291","","706","F-00832","10","900"
"3297","","712","F-00990","4","360"
"3293","","708","F-00400","4","360"
"3298","","713","F-01019","4","360"
"3302","","717","F-00821X","4","480"
"3305","","720","F-00877X","4","480"
"3306","","721","F-00540XX","4","480"
"3307","","722","F-00266X","4","480"
"3317","","732","F-00986X","4","480"
"3319","","734","F-00931X","4","480"
"3327","","742","F-01048XX","4","480"
"3329","","744","F-00589XX","4","360"
"3331","","746","F-00128X","4","480"
"3335","","750","F-00698X","4","480"
"3341","","756","F-00960X","4","480"
"3352","","767","F-01090XX","4","480"
"3357","","772","F-00671","4","360"
"3362","","777","F-00931","4","360"
"3370","","785","F-01048X","4","480"
"3377","","792","F-00662Х","4","480"
"3380","","795","F-00269X","4","480"
"3386","","801","F-01023X","4","480"
"3444","","859","F-00378","6","540"
"3464","","879","F-00749","4","360"
"3469","","884","F-00743","4","360"
"3472","","887","F-00961","4","360"
"3473","","888","F-00709","4","360"
"3477","","892","F-01023","4","360"
"3482","","897","F-00750","4","360"
"3497","","912","F-00062XX","4","480"
"3500","","915","F-01069","4","360"
"3516","","931","F-00271X","4","480"
"2657","","72","F-00484","2","60"
"2668","","83","F-00779","2","60"
"2720","","135","F-00681","2","60"
"2753","","168","F-00667","5","300"
"2795","","210","F-00497","2","180"
"2812","","227","F-00494","2","180"
"2958","","373","F-00651","2","180"
"3004","","419","F-00716","2","180"
"3024","","439","F-01009","2","180"
"3127","","542","F-00243M","5","450"
"3132","","547","F-00485","5","450"
"3166","","581","F-00534","5","450"
"3476","","891","F-00869","5","450"
"3444","","859","F-00378","2","180"
"3493","","908","F-00495","5","300"
"2657","","72","F-00484","10","300"
"2649","","64","F-00189","10","300"
"2671","","86","F-00187","10","300"
"2720","","135","F-00681","10","300"
"3339","","754","F-00877","20","1800"
"2808","","223","F-00219","6","540"
"2812","","227","F-00494","4","360"
"2813","","228","F-00670A","4","480"
"2811","","226","F-00948","4","360"
"2817","","232","F-00949","4","360"
"2858","","273","F-00642","5","450"
"2856","","271","F-00035","5","450"
"2863","","278","F-00396","5","450"
"2855","","270","F-00018","5","450"
"2960","","375","F-00831","10","900"
"2971","","386","F-00226M","10","900"
"2985","","400","F-00121","6","540"
"2981","","396","F-00121M","6","540"
"2999","","414","F-00612","5","450"
"3002","","417","F-00229M","20","1800"
"3019","","434","F-00228","4","360"
"3024","","439","F-01009","15","1350"
"3028","","443","F-00231","4","360"
"3033","","448","F-00917","5","450"
"3127","","542","F-00243M","5","450"
"3132","","547","F-00485","8","720"
"3136","","551","F-01175","3","270"
"3142","","557","F-00070","10","900"
"3161","","576","F-00935","5","450"
"3168","","583","F-00411","4","360"
"3167","","582","F-00534M","4","360"
"3180","","595","F-00377","3","270"
"3184","","599","F-00282","4","360"
"3202","","617","F-00253","2","180"
"3203","","618","F-00254M","2","240"
"3253","","668","F-01170","6","540"
"3268","","683","F-00695","4","360"
"3265","","680","F-00262M","8","720"
"3279","","694","F-00952","4","360"
"3281","","696","F-00544","5","450"
"3359","","774","F-00825","9","810"
"3433","","848","F-00589","20","1800"
"3445","","860","F-00589A","10","900"
"3450","","865","F-00754","6","540"
"3451","","866","F-00022","3","270"
"3457","","872","F-00478","4","360"
"3463","","878","F-00662M","6","540"
"3471","","886","F-00814","4","360"
"3477","","892","F-01023","3","270"
"3500","","915","F-01069","4","360"
"3547","","962","F-00537","4","360"
"3548","","963","F-00539","4","360"
"3595","","1010","F-00588","4","360"
"3598","","1013","F-00289","2","180"
"3599","","1014","F-00290","2","180"
"3661","","1076","F-01043","3","270"
"3662","","1077","F-01006","3","270"
"3836","","1110","F-01037","2","180"
"3436","","851","F-00479","4","240"
"2718","","133","F-00558","3","90"
"2709","","124","F-00558X","1","60"
"3450","","865","F-00754","1","90"
"3433","","848","F-00589","2","180"
"3442","","857","F-00589M","2","180"
"3166","","581","F-00534","1","90"
"2752","","167","F-00168","1","60"
"3493","","908","F-00495","1","60"
"3321","","736","F-00101","1","60"
"3108","","523","F-00135","1","90"
"3152","","567","F-00129","2","180"
"2740","","155","F-00100","2","120"
"2716","","131","F-00063","4","120"
"3237","","652","F-00309","4","240"
"2954","","369","F-00028","2","120"
"2653","","68","F-00993X","3","90"
